character_id,name,race,class,level,region_id,profession_primary,profession_secondary,gold,achievement_points,household_id,guild_id,gender,age,birth_date,education_level,relationship_status,num_children
9502,Eitrigg Warsong,Orc,Priest,1,4,Blacksmithing,Blacksmithing,5165.2036,7214,6711,37,Female,35,1464-09-15,Basic,Married,3
9504,Darius Darkfang,Worgen,Rogue,64,1,Jewelcrafting,Herbalism,4750.978,20248,6712,51,Male,34,1291-02-12,Basic,Married,2
9505,Gavan Thaurissan,Dwarf,Druid,1,6,Leatherworking,Tailoring,1009.0401,6036,6713,90,Female,35,1317-05-01,Advanced,Married,0
9507,Gunther Mograine,Undead,Warlock,1,3,Herbalism,Herbalism,4027.9109,2579,6714,93,Female,34,1292-03-31,Advanced,Single,3
9508,Bael Flintlocke,Dwarf,Hunter,1,1,Blacksmithing,Skinning,6832.2529,2612,6715,95,Female,29,1356-02-02,Basic,Married,4
10254,Meryl Blightcaller,Undead,Demon Hunter,2,1,Jewelcrafting,Herbalism,24303.525,23557,6715,77,Male,41,1208-11-07,Basic,Widowed,2
8555,Lorna Proudmoore,Human,Druid,13,1,Leatherworking,Mining,1706.5111,14454,6715,56,Female,33,1077-05-26,Advanced,Married,0
9509,Blackhand Blackrock,Orc,Priest,2,7,Mining,Leatherworking,163.9176,11025,6716,92,Male,39,1035-08-18,Advanced,Single,3
9511,Muradin Wildhammer,Dwarf,Mage,3,8,Leatherworking,Jewelcrafting,121.04967,8685,6717,81,Female,35,1042-04-09,Advanced,Single,2
9512,Brann Stormpike,Dwarf,Warlock,26,2,Jewelcrafting,Alchemy,3921.1025,2337,6718,68,Female,34,1091-05-30,Master,Married,0
9513,Druz Boomfizzle,Goblin,Warrior,9,2,Alchemy,Blacksmithing,18535.834,9261,6719,6,Female,79,1203-05-03,Advanced,Married,3
7480,Varian Fordring,Human,Warrior,3,2,Blacksmithing,Enchanting,7484.999,13137,6719,,Male,25,1473-03-22,Basic,Single,2
9514,Anduin Crowley,Human,Monk,1,3,Mining,Alchemy,7233.0786,14085,6720,67,Female,41,1204-01-29,Basic,Married,1
9515,Bolvar Mograine,Human,Mage,11,8,Alchemy,Enchanting,60.110363,15746,6721,64,Female,41,1204-07-03,Advanced,Divorced,1
9517,Falstad Hammerfall,Dwarf,Demon Hunter,3,2,Blacksmithing,Herbalism,791.51819,21962,6722,3,Male,44,1797-06-28,Advanced,Widowed,2
9518,Arthas Proudmoore,Human,Hunter,15,2,Leatherworking,Alchemy,3390.738,10575,6723,75,Male,46,1628-04-27,Basic,Married,0
9521,Toshley Manastorm,Gnome,Hunter,1,4,Skinning,Skinning,671.31268,21223,6724,56,Male,32,1643-08-02,Advanced,Single,1
9524,Rehgar Blackrock,Orc,Rogue,2,7,Blacksmithing,Mining,98628.492,13594,6725,92,Female,37,1042-03-10,None,Single,0
9525,Bolvar Wrynn,Human,Warrior,4,1,Jewelcrafting,Leatherworking,1755.7135,12590,6726,,Male,55,1265-06-21,Basic,Married,1
3057,Brann Deepforge,Dwarf,Priest,5,1,Alchemy,Jewelcrafting,31286.686,7543,6727,,Male,25,1271-09-21,Basic,Widowed,0
9526,Grom Hellscream,Orc,Warlock,13,1,Jewelcrafting,Engineering,2821.7336,4765,6727,,Female,27,1883-01-22,Basic,Single,3
5623,Sen'jin Soulflayer,Troll,Rogue,1,2,Engineering,Alchemy,63638.441,9686,6728,,Female,41,1619-04-27,Master,Single,4
9527,Cordana Feathermoon,Night Elf,Demon Hunter,5,2,Leatherworking,Leatherworking,9288.793,22568,6728,,Female,64,1736-03-01,Basic,Single,1
6889,Sicco Steelspring,Gnome,Warrior,22,2,Tailoring,Engineering,12190.033,16506,6728,,Male,43,1616-12-11,None,Married,0
9529,Leonid Windrunner,Undead,Priest,4,6,Skinning,Engineering,478.50803,4364,6729,56,Male,39,1274-05-14,Advanced,Divorced,0
9530,Durotan Bleeding Hollow,Orc,Warrior,2,3,Blacksmithing,Blacksmithing,39204.25,15114,6730,18,Male,53,1666-01-08,Basic,Married,0
9532,Jeklik Darkspear,Troll,Monk,15,3,Leatherworking,Mining,5083.7129,3744,6731,,Male,36,1597-08-25,Basic,Single,0
9533,Thargas Stormpike,Dwarf,Shaman,2,7,Enchanting,Tailoring,3525.3186,16876,6732,93,Female,44,1458-09-05,Advanced,Single,3
9534,Vanessa Mograine,Human,Paladin,2,8,Leatherworking,Enchanting,2145.6321,19327,6733,41,Male,42,1549-12-04,Master,Single,0
9535,Lorna Prestor,Human,Warrior,5,5,Mining,Leatherworking,2675.4917,23537,6734,12,Male,36,1805-04-14,Basic,Single,3
4742,Falstad Wildhammer,Dwarf,Paladin,4,5,Jewelcrafting,Leatherworking,19835.729,23692,6734,,Female,47,1790-04-20,Advanced,Divorced,4
2434,Rokhan Darkspear,Troll,Death Knight,1,2,Leatherworking,Tailoring,6213.7607,20308,6735,20,Female,46,1852-08-01,Basic,Married,3
9536,Garona Bladefist,Orc,Druid,1,2,Skinning,Tailoring,4826.0566,23879,6735,59,Male,48,1501-09-08,Advanced,Widowed,0
6254,Falstad Bronzebeard,Dwarf,Shaman,2,8,Jewelcrafting,Blacksmithing,18875.33,23470,6736,58,Female,42,1840-07-19,Basic,Married,1
9538,Vincent Starseeker,Worgen,Priest,14,8,Enchanting,Engineering,713.0976,17943,6736,9,Male,36,1943-05-13,Basic,Married,0
9539,Putress Mograine,Undead,Priest,6,2,Mining,Herbalism,356.96603,12694,6737,80,Male,50,1546-08-14,Basic,Single,0
7862,Trag Grimtotem,Tauren,Demon Hunter,2,2,Engineering,Blacksmithing,3936.9663,14241,6737,61,Male,34,1146-04-28,None,Married,2
9836,Anduin Wrynn,Human,Warlock,1,9,Skinning,Engineering,192.7785,4361,6738,9,Male,38,1798-04-08,Basic,Widowed,3
9540,Celestine Greymane,Worgen,Druid,1,9,Blacksmithing,Leatherworking,69500.602,23413,6738,,Male,33,1901-12-04,None,Married,1
8381,Tae'thelan Flamestrike,Blood Elf,Hunter,9,3,Leatherworking,Alchemy,416.7717,18470,6739,68,Female,32,1876-04-05,Basic,Married,0
9544,Rastakhan Shadowhunter,Troll,Rogue,6,3,Mining,Mining,19952.518,22958,6739,39,Female,37,1756-11-14,Advanced,Single,2
9545,Jarod Stormrage,Night Elf,Paladin,1,1,Enchanting,Alchemy,109.45987,16455,6740,88,Male,38,1163-12-18,Basic,Single,1
9480,Magatha Dawnstrider,Tauren,Shaman,2,1,Blacksmithing,Leatherworking,344.28323,16219,6740,,Female,27,1071-06-20,None,Widowed,3
9547,Naielle Lightbringer,Draenei,Rogue,2,2,Alchemy,Leatherworking,316.10654,12973,6741,37,Male,34,1246-06-14,None,Single,3
9548,Muradin Thaurissan,Dwarf,Paladin,1,9,Skinning,Engineering,19603.787,8591,6742,48,Female,37,1871-01-01,Basic,Married,3
9549,Alonsus Crowley,Undead,Warrior,16,8,Blacksmithing,Skinning,967.28339,10627,6743,81,Female,30,1053-12-17,Basic,Married,2
9551,Mathias Shaw,Human,Paladin,1,5,Enchanting,Leatherworking,1833.4086,24975,6744,80,Female,31,1399-10-06,None,Married,2
9552,Leonid Windrunner,Undead,Priest,5,10,Herbalism,Alchemy,3618.5261,20698,6745,41,Male,31,1410-12-07,Advanced,Single,1
9553,Sylvanas Crowley,Undead,Warrior,2,4,Leatherworking,Enchanting,9.7238426,23644,6746,7,Male,47,1546-07-24,None,Married,0
9554,Rehgar Saurfang,Orc,Shaman,1,4,Engineering,Blacksmithing,1959.9167,24414,6747,71,Female,31,1651-06-02,Basic,Married,3
9556,Gallywix Greasebot,Goblin,Warrior,3,2,Jewelcrafting,Alchemy,186.88866,13138,6748,29,Male,61,1288-05-31,Advanced,Single,1
9558,Gavan Ironforge,Dwarf,Warrior,1,7,Leatherworking,Leatherworking,1057.4125,2420,6749,37,Female,61,1546-02-06,Master,Widowed,2
3446,Vanessa Fordring,Human,Death Knight,2,7,Alchemy,Alchemy,188.75781,22695,6749,89,Female,47,1263-07-12,Advanced,Married,0
9559,Nazgrel Bladefist,Orc,Mage,2,10,Blacksmithing,Jewelcrafting,1027.6655,3445,6750,7,Male,38,1194-03-25,Advanced,Married,1
8495,Cordana Starseeker,Night Elf,Demon Hunter,1,10,Skinning,Jewelcrafting,4707.1021,14654,6750,32,Female,41,1843-11-16,Basic,Married,0
9560,Moira Bronzebeard,Dwarf,Priest,2,1,Mining,Tailoring,490.49017,2313,6751,87,Female,37,1678-07-22,Advanced,Single,0
9561,Maraad Truthseeker,Draenei,Monk,2,4,Jewelcrafting,Leatherworking,1007.7584,19392,6752,3,Female,61,1957-01-09,Advanced,Married,4
9563,Anduin Mograine,Human,Warlock,23,5,Alchemy,Alchemy,32732.615,12651,6753,63,Male,41,1103-03-04,Advanced,Divorced,1
9566,Shandris Feathermoon,Night Elf,Paladin,4,4,Herbalism,Herbalism,1406.2046,9126,6754,,Female,39,1255-02-26,Basic,Married,2
9567,Megs Bangshift,Goblin,Druid,1,5,Alchemy,Blacksmithing,2797.2725,6611,6755,52,Female,35,1658-09-01,None,Divorced,2
9569,Mathias Wrynn,Human,Priest,2,8,Alchemy,Engineering,3720.9224,11691,6756,,Female,40,1144-01-11,Basic,Married,2
9570,Tyrande Starseeker,Night Elf,Paladin,3,2,Engineering,Engineering,32990.672,11505,6757,78,Male,48,1239-04-30,Basic,Divorced,0
9571,Maraad Lightwarden,Draenei,Rogue,8,5,Enchanting,Engineering,19061.744,21883,6758,29,Female,39,1406-11-30,Basic,Married,1
9572,Alonsus Faol,Undead,Priest,1,9,Alchemy,Engineering,79595.617,13815,6759,,Female,47,1991-09-13,Basic,Married,1
2398,Moira Anvilmar,Dwarf,Warrior,2,3,Blacksmithing,Herbalism,1303.931,11454,6760,85,Male,43,1071-07-14,None,Single,2
9574,Vincent Mistmantle,Worgen,Mage,3,3,Blacksmithing,Enchanting,167797.86,24336,6760,30,Female,43,1197-12-09,Advanced,Married,1
9575,Aponi Ragetotem,Tauren,Death Knight,2,8,Alchemy,Skinning,2196.3687,2570,6761,80,Female,51,1650-06-01,Basic,Divorced,0
3365,Chromie Mekkatorque,Gnome,Warlock,85,8,Alchemy,Blacksmithing,3852.2136,18844,6762,74,Male,39,1408-01-15,Basic,Married,0
9576,Rehgar Blackrock,Orc,Shaman,18,8,Enchanting,Alchemy,1654.2091,16497,6762,99,Female,55,1636-06-09,Advanced,Divorced,1
9577,Razlo Quickwrench,Gnome,Warrior,120,10,Engineering,Mining,1477.5465,12862,6763,44,Male,32,1296-10-31,Master,Widowed,3
1376,Arthas Crowley,Human,Priest,5,1,Skinning,Leatherworking,935.03333,17890,6764,47,Female,48,1898-04-06,Basic,Divorced,1
9578,Zalazane Shadowhunter,Troll,Shaman,3,1,Skinning,Enchanting,1233.6619,16123,6764,52,Male,49,1092-03-10,Advanced,Married,2
9579,Tirion Mograine,Human,Rogue,5,7,Alchemy,Herbalism,3263.417,3303,6765,12,Female,40,1350-06-05,Basic,Single,0
9581,Anduin Fordragon,Human,Hunter,3,4,Leatherworking,Herbalism,21780.033,23378,6766,2,Male,70,1043-12-22,Basic,Widowed,1
9582,Rehgar Warsong,Orc,Mage,1,4,Mining,Alchemy,1056.4347,9527,6767,,Male,43,1086-12-10,Basic,Widowed,1
9583,Nathanos Barthalomew,Undead,Paladin,1,1,Enchanting,Leatherworking,1569.7377,7854,6768,66,Female,48,1251-10-13,Basic,Single,0
9585,Vanessa Wrynn,Human,Rogue,1,5,Skinning,Tailoring,102.18954,17706,6769,4,Female,38,1439-06-28,Basic,Married,2
9586,Lorna Menethil,Human,Mage,1,8,Mining,Engineering,22822.729,5972,6770,29,Female,40,1795-12-23,Basic,Divorced,1
4596,Blackhand Frostwolf,Orc,Mage,1,8,Engineering,Engineering,3169.5308,8347,6770,63,Male,38,1133-12-30,None,Married,2
9587,Chromie Steelspark,Gnome,Warlock,111,1,Mining,Leatherworking,8436.9453,13780,6771,54,Female,44,1987-11-29,Master,Single,0
9588,Thrall Warsong,Orc,Warrior,1,9,Tailoring,Skinning,198.64568,16219,6772,65,Female,60,1373-11-19,Basic,Divorced,1
9590,Fendrig Hammerfall,Dwarf,Mage,1,9,Mining,Leatherworking,20427.303,13823,6773,96,Female,35,1704-10-02,Basic,Married,5
1692,Alonsus Menethil,Undead,Shaman,1,10,Engineering,Jewelcrafting,634.84253,18360,6774,52,Female,44,1688-12-22,Advanced,Single,0
9591,Brann Anvilmar,Dwarf,Monk,1,10,Herbalism,Jewelcrafting,4074.6846,2861,6774,102,Male,40,1755-11-24,Advanced,Single,3
9593,Vanessa Fordragon,Human,Rogue,4,5,Mining,Skinning,1743.6265,23750,6775,,Male,38,1439-10-17,Advanced,Married,2
9594,Vanessa Fordring,Human,Druid,1,5,Blacksmithing,Skinning,4359.1665,20366,6776,23,Female,37,1423-12-22,Advanced,Married,3
9595,Thrall Warsong,Orc,Druid,6,5,Alchemy,Skinning,138804.36,8706,6777,11,Male,32,1513-10-25,Basic,Single,2
9596,Akama Lightbringer,Draenei,Hunter,10,9,Leatherworking,Tailoring,1859.9995,11538,6778,15,Female,60,2005-05-14,Basic,Married,1
9598,Anduin Wrynn,Human,Priest,5,5,Herbalism,Herbalism,1326.2018,7766,6779,97,Female,36,1740-08-27,Master,Single,1
9599,Uther VanCleef,Human,Warrior,2,4,Jewelcrafting,Engineering,3772.5276,23175,6780,14,Male,44,1934-12-17,Basic,Single,3
9600,Fendrig Thunderbrew,Dwarf,Rogue,1,1,Tailoring,Blacksmithing,1491.257,13655,6781,,Female,32,1275-05-02,Basic,Married,0
9601,Sylvanas Mograine,Undead,Warlock,3,1,Herbalism,Tailoring,618.34802,16844,6782,83,Female,31,1446-11-28,Advanced,Single,0
9602,Zandalar Spiritchaser,Troll,Mage,18,8,Tailoring,Herbalism,34257.652,23635,6783,43,Male,61,1783-09-24,Master,Married,2
9603,Jarod Ravencrest,Night Elf,Rogue,5,6,Enchanting,Enchanting,18000.887,13084,6784,100,Male,61,1686-06-06,Advanced,Divorced,3
9604,Illidan Stormrage,Night Elf,Shaman,6,5,Alchemy,Enchanting,18445.326,21763,6785,13,Male,41,1890-07-09,Advanced,Single,1
9605,Lorna Mograine,Human,Paladin,2,1,Herbalism,Alchemy,2428.2427,14238,6786,17,Male,37,1479-02-26,Basic,Single,0
9606,Jaina Menethil,Human,Rogue,1,3,Blacksmithing,Jewelcrafting,2253.45,5390,6787,95,Male,56,1161-01-20,Master,Single,2
9609,Varian VanCleef,Human,Warrior,1,4,Enchanting,Herbalism,29.610365,9864,6788,33,Female,43,1396-11-06,Master,Married,2
9610,Broll Ravencrest,Night Elf,Rogue,2,8,Engineering,Leatherworking,28406.514,12133,6789,74,Male,54,1208-11-09,Advanced,Married,1
9611,Thrall Dragonmaw,Orc,Rogue,4,7,Blacksmithing,Tailoring,435.41138,12420,6790,,Female,59,1940-08-27,Master,Single,0
9612,Kurdran Wildhammer,Dwarf,Rogue,5,9,Skinning,Alchemy,31502.5,2225,6791,84,Female,53,1388-12-18,Basic,Married,0
99,Zanzil Zandalari,Troll,Warlock,1,10,Mining,Jewelcrafting,1960.4178,1963,6792,13,Female,48,1679-06-17,Basic,Single,3
9614,Fendrig Thunderbrew,Dwarf,Shaman,1,10,Alchemy,Herbalism,32288.676,18757,6792,66,Female,73,1915-04-13,Advanced,Married,3
9615,Zul'jin Shadowhunter,Troll,Monk,1,10,Tailoring,Mining,6198.376,23481,6793,3,Female,40,1566-02-25,Master,Single,0
9616,Vanessa Wrynn,Human,Rogue,8,2,Alchemy,Skinning,36409.492,15379,6794,103,Female,54,1261-11-21,Master,Widowed,1
9617,Tinkmaster Thermaplugg,Gnome,Mage,1,1,Mining,Blacksmithing,527.07239,2074,6795,87,Male,32,1792-11-08,Basic,Widowed,0
9619,Amelia Zelling,Undead,Hunter,5,5,Jewelcrafting,Tailoring,440.52094,18275,6796,29,Female,51,1729-05-31,Advanced,Single,4
9620,Rastakhan Hexer,Troll,Warrior,79,1,Engineering,Leatherworking,1114.0664,4734,6797,33,Male,34,1416-08-20,Basic,Single,1
9621,Mathias VanCleef,Human,Mage,25,1,Herbalism,Engineering,22171.232,13352,6798,28,Male,34,1756-10-10,Basic,Married,2
9622,Vanessa Fordring,Human,Warrior,2,7,Herbalism,Herbalism,53853.152,22935,6799,,Female,31,1413-12-30,Advanced,Married,5
9624,Halduron Flamestrike,Blood Elf,Paladin,7,4,Mining,Jewelcrafting,30756.891,20697,6800,50,Male,33,1135-01-09,Basic,Married,4
5980,Cairne Skychaser,Tauren,Shaman,4,4,Enchanting,Leatherworking,37473.488,20626,6800,79,Male,41,1427-10-20,Advanced,Widowed,1
9626,Chromie Gearloose,Gnome,Demon Hunter,1,2,Alchemy,Engineering,1389.0793,16180,6801,87,Female,32,1766-06-30,Basic,Single,2
1433,Grizzle Kaboombox,Goblin,Monk,1,2,Herbalism,Jewelcrafting,12714.638,21547,6802,,Female,47,1766-09-19,Basic,Single,1
9627,Shandris Whisperwind,Night Elf,Priest,13,2,Blacksmithing,Alchemy,2124.8108,19263,6802,84,Male,36,1879-04-26,Master,Married,0
9628,Akama Dawnchaser,Draenei,Hunter,2,5,Skinning,Herbalism,584.65857,2737,6803,103,Female,29,1154-11-08,Basic,Married,2
9629,Zalazane Zandalari,Troll,Hunter,28,3,Herbalism,Jewelcrafting,72382.75,20704,6804,,Male,29,1641-07-01,Master,Single,4
9630,Talanji Bonecrusher,Troll,Shaman,3,9,Mining,Herbalism,4940.522,6046,6805,,Female,59,1299-07-08,None,Single,4
9631,Valeera Dawnsinger,Blood Elf,Demon Hunter,6,5,Tailoring,Engineering,1774.0105,13689,6806,99,Male,47,1375-01-04,Master,Married,0
3110,Illidan Feathermoon,Night Elf,Monk,1,1,Jewelcrafting,Herbalism,1927.7225,1255,6807,68,Male,33,1438-04-02,Advanced,Single,2
9633,Tirion Proudmoore,Human,Warrior,6,1,Herbalism,Alchemy,7127.0273,17695,6807,62,Male,39,1389-12-10,Basic,Married,2
9635,Eitrigg Hellscream,Orc,Warlock,7,6,Jewelcrafting,Mining,9760.5371,8740,6808,35,Male,39,1468-02-26,None,Single,2
9636,Fizzlebang Steelspark,Gnome,Rogue,1,1,Tailoring,Alchemy,1007.7015,18957,6809,27,Female,36,1419-05-05,Basic,Single,0
3599,Sylvanas Zelling,Undead,Hunter,1,4,Engineering,Leatherworking,501.43039,14829,6810,,Female,67,1311-12-29,Advanced,Widowed,3
9639,Tirion Menethil,Human,Rogue,7,4,Blacksmithing,Leatherworking,1013.3196,8034,6810,60,Male,44,1307-04-07,Advanced,Married,0
9641,Jevan Dawnstrider,Tauren,Druid,78,8,Tailoring,Blacksmithing,5897.6514,8220,6811,68,Male,36,1593-05-27,Basic,Married,1
9642,Naisha Ravencrest,Night Elf,Mage,2,2,Mining,Blacksmithing,502.53839,8802,6812,31,Female,47,1252-10-08,Advanced,Widowed,0
9643,Mathias VanCleef,Human,Hunter,1,5,Alchemy,Mining,815.92438,8811,6813,34,Female,40,1702-09-10,Advanced,Married,0
9646,Rastakhan Soulflayer,Troll,Warrior,1,10,Engineering,Herbalism,5304.3984,21603,6814,86,Male,47,1940-12-05,Basic,Divorced,2
9647,Arthas Mograine,Human,Monk,1,6,Blacksmithing,Skinning,1097.347,10331,6815,102,Female,38,1442-03-16,Basic,Single,0
9648,Belysra Bloodfang,Worgen,Hunter,1,5,Skinning,Leatherworking,27198.115,9239,6816,3,Male,57,1843-05-13,Basic,Married,0
9651,Tirion Mograine,Human,Rogue,2,9,Enchanting,Jewelcrafting,104895.24,1972,6817,30,Female,33,1876-11-12,Advanced,Married,0
9653,Thrall Blackrock,Orc,Hunter,7,1,Tailoring,Tailoring,1920.392,6844,6818,58,Male,39,1663-12-12,Master,Married,3
9654,Leonid Crowley,Undead,Priest,1,4,Leatherworking,Leatherworking,28.844145,10467,6819,80,Female,48,1101-01-31,Advanced,Married,2
804,Durotan Frostwolf,Orc,Priest,2,4,Enchanting,Skinning,4160.5923,9319,6819,66,Male,39,1975-04-08,Advanced,Single,5
9655,Varian VanCleef,Human,Hunter,12,2,Herbalism,Engineering,85.882423,5740,6820,13,Female,36,1486-02-14,Advanced,Single,1
9656,Zazzle Kaboombox,Goblin,Monk,1,7,Jewelcrafting,Blacksmithing,3150.1704,18931,6821,57,Male,38,1442-10-19,Advanced,Divorced,4
9659,Halduron Theron,Blood Elf,Hunter,2,2,Jewelcrafting,Tailoring,2745.5964,1060,6822,65,Female,35,1405-01-14,Advanced,Divorced,1
9660,Vincent Greymane,Worgen,Mage,1,1,Leatherworking,Engineering,1411.7,2858,6823,94,Male,31,1936-06-04,Advanced,Single,0
9661,Brann Flintlocke,Dwarf,Priest,1,5,Alchemy,Jewelcrafting,4259.8257,807,6824,72,Male,49,1572-10-25,Basic,Widowed,0
9662,Garrosh Dragonmaw,Orc,Monk,3,8,Engineering,Jewelcrafting,1523.5536,15519,6825,85,Male,36,1128-03-17,Basic,Married,3
9663,Thrall Thunderlord,Orc,Hunter,1,8,Leatherworking,Enchanting,434.53345,5652,6826,59,Female,32,1938-03-04,None,Single,2
9664,Lorna Crowley,Human,Warrior,16,1,Blacksmithing,Skinning,159.78934,22163,6827,63,Female,55,1829-07-29,Basic,Married,3
9666,Vincent Crowley,Worgen,Druid,8,3,Alchemy,Alchemy,4559.5059,9423,6828,62,Male,45,1823-03-26,Basic,Married,1
9667,Tirion Crowley,Human,Mage,12,2,Engineering,Herbalism,661.95947,16983,6829,53,Male,62,1345-04-25,Basic,Single,1
9668,Magatha Stormhoof,Tauren,Priest,1,7,Leatherworking,Blacksmithing,22.761627,16934,6830,42,Male,37,1703-06-01,Basic,Divorced,1
9669,Moira Anvilmar,Dwarf,Druid,1,7,Mining,Leatherworking,8410.7832,5316,6831,103,Male,53,1330-11-14,Master,Married,0
9670,Zazzle Bangshift,Goblin,Monk,2,7,Alchemy,Alchemy,440.42816,8355,6832,20,Female,62,1060-07-16,Advanced,Married,0
9674,Sylvanas Windrunner,Undead,Hunter,1,5,Mining,Engineering,3206.2822,11225,6833,20,Male,56,1413-05-14,None,Divorced,1
9675,Varian Fordragon,Human,Druid,1,2,Engineering,Engineering,38074.141,7905,6834,18,Female,39,1568-09-10,Basic,Married,3
9677,Falstad Anvilmar,Dwarf,Demon Hunter,1,3,Enchanting,Engineering,134.70323,4396,6835,,Female,40,1387-03-04,Advanced,Single,0
9678,Vanessa Fordring,Human,Mage,1,8,Jewelcrafting,Leatherworking,44.612976,10521,6836,,Female,52,1357-08-11,Advanced,Single,4
9679,Aethas Sunfury,Blood Elf,Rogue,1,5,Blacksmithing,Engineering,829.22949,9778,6837,81,Male,52,1810-03-19,Basic,Divorced,0
9680,Maiev Bearmantle,Night Elf,Priest,17,3,Herbalism,Blacksmithing,1588.6731,14493,6838,69,Male,30,1034-05-28,Advanced,Married,2
9681,Krix Gearspanner,Goblin,Mage,4,6,Jewelcrafting,Alchemy,78354.156,18807,6839,,Female,34,1527-12-22,Master,Single,3
9682,Muradin Stormpike,Dwarf,Paladin,1,7,Alchemy,Enchanting,72590.18,8911,6840,42,Male,56,1350-12-02,Advanced,Single,1
9683,Magni Bronzebeard,Dwarf,Druid,2,5,Alchemy,Leatherworking,9542.2695,14334,6841,44,Female,42,1891-10-07,Master,Single,2
9685,Vol'jin Voodoomaster,Troll,Warlock,2,10,Jewelcrafting,Engineering,558.43707,20207,6842,40,Male,48,1289-01-08,Basic,Single,0
9686,Lor'themar Sunreaver,Blood Elf,Monk,1,9,Enchanting,Enchanting,4463.4697,4646,6843,87,Male,51,1894-08-17,Basic,Single,4
9688,Fizzlebang Mekkatorque,Gnome,Hunter,5,10,Herbalism,Jewelcrafting,2321.3359,13162,6844,,Male,66,1503-01-15,None,Divorced,0
9690,Uther Mograine,Human,Hunter,1,10,Skinning,Blacksmithing,725.69189,2523,6845,3,Female,41,1490-05-27,Advanced,Married,0
9692,Astalor Flamestrike,Blood Elf,Demon Hunter,5,2,Jewelcrafting,Jewelcrafting,303.49127,23151,6846,27,Female,52,1060-01-23,Advanced,Single,1
9693,Varian Prestor,Human,Priest,42,3,Alchemy,Skinning,9980.6377,14710,6847,76,Female,63,1148-11-12,Basic,Widowed,2
9694,Nazgrel Thunderlord,Orc,Paladin,2,5,Blacksmithing,Tailoring,7477.8174,9182,6848,59,Male,40,1674-09-20,Advanced,Single,2
9695,Lor'themar Theron,Blood Elf,Warlock,115,7,Jewelcrafting,Herbalism,407.40744,9580,6849,25,Female,36,1599-03-05,Master,Married,3
9696,Kelsey Quickwrench,Gnome,Druid,4,10,Mining,Skinning,342.03979,18540,6850,96,Female,35,1485-01-07,Basic,Single,5
335,Gunther Faol,Undead,Mage,1,9,Skinning,Tailoring,846.86584,12833,6851,99,Female,48,1387-12-13,None,Widowed,0
9701,Orgrim Bleeding Hollow,Orc,Priest,4,9,Tailoring,Tailoring,1564.9867,14995,6851,33,Male,51,1328-05-18,Advanced,Married,1
9702,Muradin Deepforge,Dwarf,Priest,3,4,Herbalism,Blacksmithing,3865.0046,22332,6852,27,Female,53,1172-05-07,Advanced,Single,0
9705,Sicco Manastorm,Gnome,Hunter,2,3,Alchemy,Skinning,480.48682,10373,6853,102,Male,27,1567-05-16,Basic,Divorced,1
9706,Magatha Dawnstrider,Tauren,Paladin,2,1,Jewelcrafting,Engineering,3767.9365,5554,6854,102,Male,37,1557-12-05,Basic,Single,1
9707,Lilian Windrunner,Undead,Rogue,3,6,Alchemy,Alchemy,4674.7788,20683,6855,,Female,48,1800-06-06,Advanced,Married,2
9708,Thargas Hammerfall,Dwarf,Warrior,4,8,Blacksmithing,Jewelcrafting,246.10036,6055,6856,90,Female,42,1932-11-20,Master,Married,1
9709,Krix Bangshift,Goblin,Rogue,7,5,Engineering,Alchemy,20011.441,2978,6857,16,Female,45,1457-03-31,Basic,Widowed,4
9710,Jaina Fordring,Human,Paladin,2,10,Jewelcrafting,Jewelcrafting,367379.69,15462,6858,75,Male,55,1444-08-19,Advanced,Single,0
9711,Mathias Shaw,Human,Rogue,1,2,Leatherworking,Jewelcrafting,144.2706,17771,6859,59,Female,40,1534-01-07,Advanced,Married,3
9713,Lorna Mistmantle,Worgen,Warrior,1,7,Engineering,Alchemy,140948.94,4835,6860,31,Male,73,1226-05-07,Basic,Single,3
9714,Cordana Shadowsong,Night Elf,Demon Hunter,1,8,Leatherworking,Herbalism,47776.602,10629,6861,101,Female,37,1998-05-13,Basic,Married,1
10179,Malfurion Bearmantle,Night Elf,Mage,2,9,Alchemy,Blacksmithing,1319.1301,23364,6862,90,Male,37,1353-02-02,Master,Widowed,2
