student_id,name,age,gender,major,learning_style,parents_education_level,avg_sleep_hours,high_school_gpa,study_hours_per_week,family_income,english_proficiency,math_proficiency,science_proficiency,final_gpa,graduation_within_4_years,academic_performance_description
1388,Donna Cohen,18,Male,Computer Science,Kinesthetic,Associate Degree,7.691237298105798,3.24,19,97000.0,76,88,86,2.75,1,"Average performance, requires more focused study approach"
1389,Travis Davenport,23,Female,Computer Science,Auditory,High School,8.57259983172031,3.74,18,52000.0,98,100,96,3.5,1,Strong performance supported by good sleep habits
1390,Daniel Graves,19,Female,Computer Science,Kinesthetic,Associate Degree,6.878399341846874,2.1,28,88000.0,74,76,87,2.25,1,"Struggling despite effort, may benefit from academic support services"
1391,Brandi Riley,18,Male,Business,Visual,Bachelor's Degree,9.616875805112873,3.14,22,133000.0,82,93,83,2.75,1,"Average performance, requires more focused study approach"
1392,Diana Morris,18,Female,Psychology,Kinesthetic,Bachelor's Degree,8.289750342201186,2.58,11,73000.0,88,83,100,2.75,1,"Average performance, requires more focused study approach"
1393,Mary Hughes,18,Female,Biology,Auditory,Associate Degree,7.852410065729177,2.3,8,59000.0,76,79,80,2.5,1,"Average performance, requires more focused study approach"
1394,Lawrence Hendricks,19,Female,Computer Science,Kinesthetic,Master's Degree,8.629571066808756,3.86,26,38000.0,93,100,100,3.5,1,Strong performance supported by good sleep habits
1395,Kenneth Smith,18,Male,Social Sciences,Visual,High School,7.500054776891317,3.27,12,33000.0,81,85,84,2.5,1,"Average performance, requires more focused study approach"
1396,Brandon Gordon,21,Female,Mathematics,Visual,Associate Degree,4.0,3.35,24,74000.0,86,99,92,2.5,1,"Average performance, possibly impacted by insufficient rest"
1397,Amanda Bray,19,Female,Business,Kinesthetic,Master's Degree,6.251291572794452,3.84,17,41000.0,88,85,87,2.5,1,"Average performance, requires more focused study approach"
1398,Maria Owens,18,Male,Computer Science,Auditory,Master's Degree,8.79575204087178,3.14,29,50000.0,86,100,100,3.75,1,Outstanding achievement through dedicated effort and consistent study
1399,Lisa Watson,20,Male,Business,Kinesthetic,Bachelor's Degree,5.788612989852556,3.03,20,110000.0,84,83,93,3.25,1,Good academic standing maintained through consistent effort
1400,Brian Bird Jr.,20,Male,Computer Science,Auditory,Master's Degree,6.664791242144592,4.0,40,-1000.0,94,99,91,4.0,1,Outstanding achievement through dedicated effort and consistent study
1401,Dr. Michael Moore,18,Male,Computer Science,Reading/Writing,High School,5.432745529145393,2.88,12,24000.0,74,81,87,2.5,1,"Average performance, possibly impacted by insufficient rest"
1402,Sophia Baxter,18,Female,Psychology,Auditory,Master's Degree,9.675883892802654,3.74,18,6000.0,88,75,86,3.25,1,Solid performance with room for increased study time
1403,Christopher Fuentes,18,Male,Business,Reading/Writing,High School,9.522238686127023,3.0,7,64000.0,81,75,88,2.5,1,"Average performance, requires more focused study approach"
1404,Alexis Duncan,20,Male,Engineering,Kinesthetic,High School,5.674196657288906,2.08,13,49000.0,65,72,79,2.0,0,"Struggling despite effort, may benefit from academic support services"
1405,Alexis Stewart,20,Female,Social Sciences,Auditory,High School,7.220947000583626,2.0,3,12000.0,71,72,57,2.0,1,"Below average performance, needs significant increase in study effort"
1406,Rachel Sloan,19,Male,Biology,Reading/Writing,Associate Degree,5.979258928353929,2.84,40,249000.0,88,85,96,3.0,1,Good academic standing maintained through consistent effort
1407,Dr. Jennifer Miller MD,21,Non-Binary,Social Sciences,Reading/Writing,High School,7.922416958547068,3.53,14,15000.0,100,88,82,3.0,0,Solid performance with room for increased study time
1408,Spencer Reyes,21,Male,Computer Science,Reading/Writing,High School,7.764524615863493,3.39,32,61000.0,93,86,80,3.25,1,Good academic standing maintained through consistent effort
1409,Jesse Wilson,19,Male,Engineering,Visual,High School,8.217558357419898,3.46,7,89000.0,77,90,89,2.0,0,"Below average performance, needs significant increase in study effort"
1410,Justin Stone,21,Male,Psychology,Kinesthetic,High School,7.497877671561831,2.51,2,36000.0,73,75,83,2.5,1,"Average performance, requires more focused study approach"
1411,Matthew Dougherty,18,Male,Computer Science,Reading/Writing,Associate Degree,10.0,3.93,15,109000.0,95,100,100,3.25,1,Solid performance with room for increased study time
1412,Timothy Donovan,18,Male,Computer Science,Auditory,Associate Degree,5.458114352483891,2.64,18,45000.0,83,80,74,3.0,1,Solid performance with room for increased study time
1413,Joshua Howard,18,Female,Biology,Reading/Writing,High School,4.434094968345229,3.11,15,67000.0,88,68,87,2.75,1,"Average performance, possibly impacted by insufficient rest"
1414,Rachel Kennedy,18,Non-Binary,Biology,Visual,Bachelor's Degree,6.410364698947808,3.24,15,43000.0,81,78,88,2.25,1,"Struggling despite effort, may benefit from academic support services"
1415,Todd Smith,19,Male,Engineering,Kinesthetic,Master's Degree,4.648017601659599,3.29,25,116000.0,77,86,98,3.0,1,Good academic standing maintained through consistent effort
1416,Robin Turner,22,Female,Engineering,Visual,Bachelor's Degree,4.7613065949910105,3.92,20,90000.0,82,97,100,2.25,1,"Struggling despite effort, may benefit from academic support services"
1417,Carol Black,18,Female,Engineering,Visual,High School,5.4980280187030495,2.65,5,20000.0,67,92,86,2.0,1,"Below average performance, needs significant increase in study effort"
1418,Melissa Simon,18,Female,Computer Science,Visual,Bachelor's Degree,5.616716641852559,2.58,37,123000.0,85,100,95,3.25,1,Good academic standing maintained through consistent effort
1419,James Carter,19,Male,Business,Auditory,High School,5.56807284707491,3.01,4,188000.0,64,61,70,2.25,1,"Below average performance, needs significant increase in study effort"
1420,Tracy Hall,22,Male,Business,Kinesthetic,High School,7.777328425668117,2.8,15,31000.0,74,81,86,2.5,1,"Average performance, requires more focused study approach"
1421,James Espinoza II,18,Male,Computer Science,Kinesthetic,High School,6.240716408371996,4.0,17,52000.0,78,100,91,3.0,1,Solid performance with room for increased study time
1422,Travis Hamilton,19,Female,Social Sciences,Auditory,Bachelor's Degree,6.73072813769128,3.59,21,72000.0,93,76,80,2.5,1,"Average performance, requires more focused study approach"
1423,Michelle Johnson,18,Female,Psychology,Kinesthetic,High School,8.341349161751403,2.8,23,35000.0,82,78,82,2.5,0,"Average performance, requires more focused study approach"
1424,Erin Burns,18,Male,Economics,Visual,High School,5.850516212827861,2.47,5,32000.0,74,78,73,1.75,0,"Below average performance, needs significant increase in study effort"
1425,George Hernandez,24,Male,Business,Kinesthetic,High School,6.603181151942917,2.06,3,38000.0,68,60,66,1.75,1,"Below average performance, needs significant increase in study effort"
1426,Richard Goodwin,23,Female,Engineering,Auditory,Master's Degree,7.548639979139374,2.86,31,19000.0,83,86,96,3.75,1,Outstanding achievement through dedicated effort and consistent study
1427,Stephen Brooks,18,Female,Business,Visual,Bachelor's Degree,4.087648299069668,3.31,25,77000.0,74,77,81,2.5,0,"Average performance, possibly impacted by insufficient rest"
1428,Jacqueline Everett,23,Non-Binary,Computer Science,Auditory,High School,4.0,3.71,32,44000.0,83,91,91,2.25,1,"Struggling despite effort, may benefit from academic support services"
1429,Greg Gray,20,Female,Business,Reading/Writing,Associate Degree,7.519175993196584,3.69,17,117000.0,85,83,91,2.75,1,"Average performance, requires more focused study approach"
1430,Michael Castillo,21,Male,Economics,Visual,Associate Degree,7.738021420850348,3.24,15,111000.0,78,99,74,3.0,1,Solid performance with room for increased study time
1431,Paul Carrillo,19,Female,Biology,Visual,Bachelor's Degree,10.0,3.09,28,50000.0,78,86,94,2.75,1,"Average performance, requires more focused study approach"
1432,Rhonda Finley,19,Female,Psychology,Kinesthetic,High School,7.237142313800215,3.13,28,40000.0,78,69,77,3.0,0,Good academic standing maintained through consistent effort
1433,Shelley Moore,19,Male,Engineering,Visual,Master's Degree,8.229609575887142,3.12,15,123000.0,75,94,97,2.75,1,"Average performance, requires more focused study approach"
1434,Mark Martin,20,Female,Social Sciences,Auditory,High School,6.706791034621039,3.86,40,74000.0,94,89,88,3.0,1,Good academic standing maintained through consistent effort
1435,Jacob Daniels,18,Female,Computer Science,Kinesthetic,Bachelor's Degree,7.4458408323776295,3.16,16,106000.0,73,83,87,2.0,1,"Struggling despite effort, may benefit from academic support services"
1436,Troy Norris,18,Male,Business,Reading/Writing,High School,9.500885262624301,2.96,15,71000.0,72,78,75,2.5,1,"Average performance, requires more focused study approach"
1437,Christian Padilla,18,Female,Business,Auditory,Associate Degree,4.0,2.02,17,65000.0,80,69,61,2.75,1,"Average performance, possibly impacted by insufficient rest"
1438,Joy Greer,20,Female,Economics,Reading/Writing,Associate Degree,7.620424386357521,3.03,27,73000.0,94,91,95,3.25,1,Good academic standing maintained through consistent effort
1439,Diana Kent,18,Female,Social Sciences,Reading/Writing,Associate Degree,10.0,3.54,25,60000.0,86,93,88,2.75,1,"Average performance, requires more focused study approach"
1440,Cassandra Reilly,20,Male,Business,Reading/Writing,High School,7.423051328814013,2.47,12,109000.0,89,74,76,2.5,0,"Average performance, requires more focused study approach"
1441,Kelly Santos,23,Male,Mathematics,Visual,Bachelor's Degree,9.475859444849272,2.87,25,75000.0,87,92,93,3.5,1,Strong performance supported by good sleep habits
1442,Julie Merritt,18,Female,Mathematics,Auditory,High School,6.056181775705836,3.4,12,55000.0,72,73,66,2.75,1,"Average performance, requires more focused study approach"
1443,William Lester,20,Male,Business,Auditory,Bachelor's Degree,6.95192875875443,2.51,13,130000.0,76,72,65,1.75,1,"Struggling despite effort, may benefit from academic support services"
1444,Lindsey Rodriguez,19,Female,Engineering,Visual,Bachelor's Degree,7.050287053582881,3.78,22,78000.0,78,96,92,3.75,1,Exceptional academic performance with natural ability
1445,Mr. Michael Jackson,21,Female,Engineering,Kinesthetic,Associate Degree,4.0,2.86,28,72000.0,88,100,100,2.75,1,"Average performance, possibly impacted by insufficient rest"
1446,Holly Sanders,18,Male,Social Sciences,Reading/Writing,Bachelor's Degree,5.2477332582247,3.06,24,77000.0,96,81,75,3.5,1,High achievement despite suboptimal rest
1447,Brandon Tanner,20,Female,Business,Auditory,Bachelor's Degree,5.354687380924021,2.69,14,86000.0,76,76,75,2.5,1,"Average performance, possibly impacted by insufficient rest"
1448,Richard Thompson,21,Female,Economics,Visual,Associate Degree,8.233099117048791,3.31,16,63000.0,77,96,99,3.0,1,Solid performance with room for increased study time
1449,Philip Clark,23,Male,Business,Reading/Writing,Bachelor's Degree,8.308229658526082,4.0,32,71000.0,93,96,85,3.0,1,Good academic standing maintained through consistent effort
1450,Vincent Yates,20,Female,Economics,Kinesthetic,High School,7.4860546640598,3.39,17,36000.0,75,75,72,2.75,1,"Average performance, requires more focused study approach"
1451,Melissa Cook,19,Female,Engineering,Kinesthetic,Associate Degree,8.236154345283559,2.69,16,68000.0,80,84,97,2.25,1,"Struggling despite effort, may benefit from academic support services"
1452,Eric Lee,20,Female,Psychology,Reading/Writing,Bachelor's Degree,6.753775880917339,3.82,23,152000.0,90,81,84,3.0,1,Good academic standing maintained through consistent effort
1453,Gerald Bradshaw,21,Female,Mathematics,Kinesthetic,Associate Degree,8.802897504309314,2.97,9,108000.0,74,99,94,2.5,1,"Average performance, requires more focused study approach"
1454,Anthony Williams,19,Male,Mathematics,Auditory,High School,7.013182663948108,3.69,7,20000.0,86,82,76,2.25,0,"Below average performance, needs significant increase in study effort"
1455,Emily Watts,18,Female,Mathematics,Auditory,Associate Degree,7.086796071140134,3.53,29,59000.0,82,94,85,3.5,1,Strong performance supported by good sleep habits
1456,Veronica Cisneros,22,Female,Computer Science,Auditory,Bachelor's Degree,6.601611050106383,2.0,15,68000.0,76,79,88,2.25,0,"Struggling despite effort, may benefit from academic support services"
1457,Todd Parsons,20,Female,Biology,Kinesthetic,Master's Degree,8.026675716454642,2.87,22,-0.0,81,84,91,3.5,1,Strong performance supported by good sleep habits
1458,Tina Rogers,20,Female,Computer Science,Auditory,Associate Degree,6.36820177508063,3.6,15,88000.0,87,81,88,2.5,1,"Average performance, requires more focused study approach"
1459,Matthew Fox,18,Male,Engineering,Visual,Bachelor's Degree,8.464647065797102,3.33,36,86000.0,84,97,100,3.5,1,Strong performance supported by good sleep habits
1460,Daniel Hull,20,Female,Psychology,Auditory,Master's Degree,5.30177628892599,2.86,17,226000.0,91,86,90,3.5,1,High achievement despite suboptimal rest
1461,Mrs. Connie Martinez MD,19,Male,Engineering,Auditory,High School,5.351625617907709,2.68,10,47000.0,78,78,78,2.0,0,"Struggling despite effort, may benefit from academic support services"
1462,Patricia Gardner,20,Male,Psychology,Kinesthetic,High School,8.031140132689757,2.05,21,35000.0,74,68,75,2.25,1,"Struggling despite effort, may benefit from academic support services"
1463,Ian Taylor,18,Male,Social Sciences,Auditory,Bachelor's Degree,6.867183678125481,3.21,16,62000.0,95,86,94,3.0,1,Solid performance with room for increased study time
1464,Mitchell Johnson,20,Non-Binary,Computer Science,Reading/Writing,Bachelor's Degree,6.319162875770307,4.0,24,74000.0,94,97,93,3.0,1,Good academic standing maintained through consistent effort
1465,Hailey House,25,Female,Biology,Visual,Master's Degree,8.33508659871319,3.78,17,70000.0,86,97,100,2.75,1,"Average performance, requires more focused study approach"
1466,Kristy Martin,18,Female,Engineering,Kinesthetic,Associate Degree,6.089107878870873,4.0,14,113000.0,68,76,96,3.5,1,High achievement despite suboptimal rest
1467,Isaac Edwards,24,Female,Computer Science,Visual,High School,6.6996981185494455,3.44,7,464000.0,75,83,79,2.0,0,"Below average performance, needs significant increase in study effort"
1468,William Thompson,19,Female,Business,Reading/Writing,Associate Degree,9.09884192510674,3.64,19,41000.0,89,76,82,2.25,1,"Struggling despite effort, may benefit from academic support services"
1469,Kimberly Johnson,21,Female,Social Sciences,Kinesthetic,High School,9.308713518715976,3.99,18,64000.0,89,84,93,2.75,1,"Average performance, requires more focused study approach"
1470,Amy Walker,20,Female,Mathematics,Kinesthetic,High School,9.35859731540549,3.19,16,37000.0,71,83,81,2.75,0,"Average performance, requires more focused study approach"
1471,Thomas Holmes,19,Male,Social Sciences,Auditory,Bachelor's Degree,6.5768113345991335,3.16,17,107000.0,85,88,79,2.5,1,"Average performance, requires more focused study approach"
1472,Jamie Sutton,20,Male,Social Sciences,Visual,High School,8.846054357476705,3.52,14,158000.0,78,87,72,2.5,1,"Average performance, requires more focused study approach"
1473,Adrian Alexander,21,Female,Business,Reading/Writing,Bachelor's Degree,5.576570758346983,3.98,18,139000.0,78,84,86,2.75,1,"Average performance, possibly impacted by insufficient rest"
