Name,Age,Experience,KnifeSkills,PlatingAesthetics,Creativity,ChallengeWinRate,JudgesFeedback,StressManagement,SocialMediaFollowing,Education,Country,CuisineSpecialty,AudiencePopularity,SignatureDishes,UniqueIngredients,HoursPracticed,Top10Percent
Michael Edward Jones,45,12,6.49,8.68,10.0,24.16,6.67,2.37,3.66,High School,Japan,Indian,3.56,3,6,22.71,1
Mary Edward Williams,47,14,7.06,7.23,9.62,31.12,5.96,4.79,3.87,Bachelor's,UK,Japanese,1.84,4,5,26.48,0
Mary Sophie Brown,22,5,4.31,6.99,6.59,21.48,6.1,4.46,7.49,Bachelor's,USA,Indian,2.56,1,5,17.73,0
Elizabeth Christopher Smith,41,11,4.35,6.55,8.51,33.51,6.93,4.63,7.18,Associate's,UK,Indian,0.35,2,2,17.24,0
Elizabeth Alexander Martinez,36,7,7.04,5.89,6.5,26.76,6.81,3.83,4.05,Culinary School,Japan,French,0.91,4,6,25.97,0
Michael Christopher Martinez,29,7,5.6,6.96,7.71,20.57,6.59,4.11,4.68,Associate's,China,Japanese,5.93,3,4,20.76,0
Linda Daniel Smith,44,14,4.45,6.23,8.34,28.03,6.32,5.07,6.58,Associate's,Italy,Indian,8.66,0,10,13.14,0
Robert Olivia Williams,36,9,3.34,4.88,6.99,20.46,6.43,4.1,5.34,High School,UK,French,4.49,4,1,20.39,0
Mary Grace Brown,41,16,6.58,7.56,5.95,40.67,6.31,4.13,7.14,Associate's,China,Japanese,6.26,2,8,13.89,0
Michael Grace Garcia,33,6,9.16,5.43,8.58,25.42,5.66,4.45,2.05,High School,Italy,French,8.1,1,5,19.07,0
Michael Edward Miller,28,6,7.81,8.11,7.85,27.55,5.95,1.0,3.78,High School,Brazil,Italian,3.57,3,1,25.24,0
James Olivia Williams,33,7,5.18,5.55,9.56,28.23,7.49,2.64,3.82,Culinary School,France,Mexican,6.54,3,1,27.3,0
Michael Emma Williams,39,11,9.12,9.31,8.67,12.17,7.78,1.0,2.9,High School,Italy,Mexican,3.5,2,5,21.38,1
Mary Sophie Smith,32,11,5.3,7.56,7.96,23.81,7.13,9.5,7.47,High School,Italy,Mexican,6.43,4,6,26.69,1
Elizabeth Sophia Miller,31,10,9.14,7.07,10.0,6.05,5.7,4.3,4.13,High School,France,Indian,2.18,4,10,17.7,0
John Grace Jones,36,10,6.89,6.58,7.09,17.95,6.02,8.9,3.02,High School,UK,Mexican,9.78,1,2,28.5,0
Michael Alexander Smith,31,12,6.52,6.41,7.62,35.25,7.26,3.18,10.0,High School,China,Mexican,0.76,4,4,16.39,0
Elizabeth Olivia Jones,34,12,9.15,7.36,7.5,21.03,6.87,1.0,2.96,High School,Brazil,Japanese,5.05,5,5,15.95,0
Barbara Benjamin Johnson,29,7,7.81,4.77,8.03,10.05,6.65,1.58,2.8,Associate's,India,Japanese,2.86,9,3,17.7,0
Michael Emma Brown,32,12,4.91,8.16,10.0,16.15,6.3,10.0,5.94,Associate's,Mexico,Japanese,6.01,3,4,16.26,0
Michael Edward Rodriguez,39,10,5.44,6.31,5.5,19.6,5.7,7.54,1.89,Bachelor's,Italy,Indian,4.28,4,4,22.59,0
John Alexander Brown,53,21,8.64,8.13,8.02,24.24,7.36,6.95,7.03,Culinary School,USA,Mexican,3.07,4,7,26.26,1
Elizabeth Alexander Miller,40,7,4.87,5.7,6.1,15.86,7.18,1.69,7.49,Associate's,Germany,Indian,2.5,5,4,20.08,0
Mary Olivia Jones,39,10,4.81,5.98,6.69,9.84,5.67,2.72,4.88,High School,China,Indian,1.82,6,6,21.56,0
Elizabeth Alexander Johnson,22,6,3.26,3.89,6.87,5.7,3.68,6.43,3.38,High School,USA,Indian,7.83,6,6,13.09,0
Patricia Benjamin Jones,42,9,8.2,5.8,7.79,37.89,6.32,4.89,3.26,Bachelor's,India,Indian,2.22,6,4,20.48,0
Patricia Grace Rodriguez,20,5,7.5,5.85,5.75,2.32,5.4,2.18,2.99,Associate's,Italy,Indian,7.74,3,1,28.85,0
Michael Christopher Brown,28,6,3.51,8.23,7.25,25.92,6.62,5.25,6.09,High School,Brazil,Indian,4.85,4,3,27.06,0
Elizabeth Christopher Johnson,32,1,4.23,5.4,9.46,3.06,5.44,1.0,5.45,High School,USA,Mexican,0.72,6,3,14.53,0
Barbara Grace Davis,45,16,5.32,6.94,7.73,21.4,6.64,6.62,7.3,Bachelor's,Japan,Japanese,1.65,3,6,17.81,1
Robert Sophie Miller,39,10,5.59,5.74,7.29,22.94,5.65,5.37,3.86,Associate's,UK,French,8.93,4,3,37.03,0
James Daniel Martinez,26,10,4.42,7.56,9.01,6.25,4.74,5.0,2.19,Associate's,Germany,French,6.03,0,6,22.09,0
Robert Emma Jones,32,6,6.38,7.3,7.66,28.14,6.91,5.26,5.14,High School,Germany,French,1.84,3,4,27.58,0
Michael Alexander Johnson,30,14,7.65,6.11,10.0,35.51,6.09,6.36,4.36,Associate's,Mexico,Italian,7.04,1,2,27.97,0
Linda Daniel Davis,25,5,3.62,5.12,7.57,19.37,7.4,6.51,3.96,Bachelor's,USA,Japanese,8.23,5,4,14.42,0
Patricia Benjamin Rodriguez,22,5,4.52,6.32,6.28,5.43,5.65,3.45,4.18,Bachelor's,USA,Mexican,3.31,2,9,23.62,0
Mary Sophia Smith,44,12,5.39,6.62,8.51,31.28,5.79,5.11,4.73,Bachelor's,Germany,Indian,5.57,5,4,20.94,0
Linda Benjamin Miller,50,17,3.73,6.43,7.09,16.66,6.12,7.33,7.71,Associate's,Mexico,French,2.93,3,5,28.71,1
Barbara Grace Miller,43,15,4.11,7.01,8.07,20.29,5.65,5.26,7.06,Associate's,China,Japanese,0.8,1,7,29.81,1
Elizabeth Christopher Jones,32,8,4.28,4.1,3.2,16.46,6.2,5.61,5.32,Associate's,USA,Mexican,4.0,3,2,15.84,0
Robert Christopher Martinez,30,9,4.41,5.98,9.98,15.88,6.5,4.63,7.3,High School,France,French,7.51,1,7,37.21,1
Robert Daniel Davis,39,5,5.03,9.29,7.77,22.48,7.3,10.0,2.02,Bachelor's,India,Japanese,4.59,4,3,20.85,0
Patricia Daniel Rodriguez,28,3,3.26,5.94,5.53,15.22,6.31,8.76,4.13,Associate's,Brazil,Mexican,4.05,3,5,23.16,0
Mary Edward Garcia,27,8,5.61,7.17,10.0,30.44,8.22,2.73,6.0,Associate's,UK,Japanese,3.66,5,5,6.74,0
William Daniel Jones,48,9,6.44,7.97,5.78,16.32,7.61,1.38,2.81,Culinary School,India,Indian,4.59,1,9,25.04,1
Robert Alexander Williams,41,11,3.44,4.7,8.66,11.79,5.8,6.56,7.84,Culinary School,Germany,Japanese,3.18,7,3,9.23,0
Linda Grace Garcia,21,4,5.7,6.62,5.4,23.51,5.97,6.75,4.95,Associate's,UK,Japanese,6.12,3,6,19.28,0
Robert Alexander Williams,24,9,7.27,9.39,10.0,35.13,6.95,7.13,0.0,High School,Mexico,Italian,0.64,3,5,17.24,1
James Daniel Miller,44,15,6.28,7.87,7.41,15.49,6.28,4.68,4.33,High School,UK,Indian,8.07,4,6,22.33,0
James Olivia Miller,35,17,9.02,9.1,10.0,24.42,7.82,7.34,6.37,Culinary School,Germany,Japanese,1.73,2,4,20.9,1
John Grace Rodriguez,45,12,8.1,8.58,9.28,22.49,6.19,4.61,6.06,High School,Japan,Indian,6.33,4,2,22.93,0
Michael Emma Jones,41,8,7.74,6.34,8.62,23.7,6.27,8.31,4.93,Culinary School,Japan,Japanese,4.5,2,6,26.23,1
Robert Benjamin Jones,32,10,6.78,6.41,7.04,30.19,6.27,7.69,5.1,High School,France,Indian,7.73,1,4,14.98,0
Barbara Grace Williams,34,9,7.87,9.56,10.0,15.87,5.94,4.93,6.7,Associate's,India,Mexican,8.26,2,6,18.98,0
John Emma Smith,36,19,3.8,6.44,9.96,25.58,7.85,5.63,9.29,Associate's,India,French,2.04,2,7,15.77,0
Robert Edward Smith,32,17,7.69,7.96,8.35,25.49,7.04,5.39,4.69,High School,India,Italian,6.77,3,5,15.4,0
Linda Daniel Smith,44,16,4.03,6.88,7.23,8.48,5.97,1.0,4.4,Culinary School,France,French,1.9,1,4,29.66,0
Linda Sophie Brown,39,10,7.16,6.92,9.23,33.21,8.34,7.1,7.84,Associate's,UK,Japanese,1.24,5,4,13.66,1
Linda Sophia Martinez,33,16,2.91,7.12,10.0,7.68,7.48,6.39,7.24,High School,Brazil,Japanese,9.3,1,4,15.89,1
Barbara Benjamin Miller,56,16,6.96,7.34,10.0,28.32,7.4,5.23,6.02,High School,Japan,Mexican,1.64,2,9,30.97,1
Elizabeth Sophie Williams,23,3,4.93,8.28,9.36,5.02,6.14,4.47,4.89,Bachelor's,Brazil,Japanese,2.28,5,6,19.37,0
John Emma Martinez,43,13,4.67,7.2,4.17,20.5,5.7,8.62,6.58,High School,USA,Indian,1.3,3,1,19.68,0
Barbara Alexander Brown,40,18,7.34,8.25,9.43,28.15,7.22,1.9,6.65,Bachelor's,France,French,4.7,4,5,22.0,1
James Olivia Jones,23,0,3.61,5.59,4.78,19.98,5.69,6.64,2.76,High School,Mexico,Japanese,9.2,2,5,13.98,0
John Olivia Rodriguez,28,12,9.03,7.03,7.26,31.88,6.85,5.97,5.78,High School,China,Mexican,2.64,5,6,15.39,1
Robert Alexander Garcia,43,12,8.2,8.8,10.0,17.87,6.2,4.31,5.06,High School,India,Italian,5.42,2,4,16.92,1
Robert Emma Brown,49,20,4.19,7.61,7.56,12.62,6.83,9.79,7.81,High School,Italy,French,4.11,3,4,25.21,1
Michael Christopher Miller,34,10,2.97,3.49,4.69,17.32,5.52,3.51,5.53,High School,Japan,Mexican,3.36,0,4,23.36,0
Elizabeth Grace Williams,24,6,7.26,6.9,8.2,0.76,4.8,4.45,1.79,Culinary School,China,Mexican,5.72,5,6,16.85,0
James Benjamin Davis,30,10,5.93,8.5,9.69,16.99,6.38,10.0,2.62,High School,France,French,5.59,4,5,19.33,1
Robert Edward Smith,35,14,7.38,6.2,9.03,22.8,5.92,6.17,4.17,High School,Germany,Mexican,3.59,2,5,23.9,0
Robert Grace Davis,35,10,5.7,8.46,7.92,24.82,6.59,4.99,7.18,High School,Japan,Italian,8.51,1,7,8.08,0
Mary Edward Garcia,44,10,5.82,6.67,5.62,18.12,5.16,6.01,4.38,Associate's,Germany,Italian,0.53,3,3,21.51,0
Elizabeth Edward Johnson,49,16,4.71,6.31,10.0,5.42,5.67,1.0,1.77,Bachelor's,Japan,Japanese,0.85,4,6,23.79,0
William Sophie Williams,25,2,3.64,7.83,7.97,21.82,6.66,5.41,3.06,Bachelor's,India,Indian,9.91,6,8,15.41,0
Patricia Olivia Miller,29,12,5.87,4.74,6.01,5.0,6.57,2.73,2.86,High School,Germany,Japanese,7.48,3,6,23.25,0
Linda Alexander Johnson,30,1,8.67,7.13,5.95,15.88,5.35,6.36,5.47,Associate's,Brazil,Indian,8.04,3,5,20.08,0
Elizabeth Grace Davis,51,18,6.03,7.59,7.24,21.17,6.29,6.47,6.09,Associate's,India,French,6.03,3,7,29.05,0
Robert Christopher Garcia,39,6,10.0,9.81,10.0,18.87,7.42,4.5,4.49,Associate's,China,Mexican,4.2,3,5,17.38,0
John Grace Williams,43,12,3.56,3.24,2.94,20.07,6.13,4.8,4.09,High School,China,Japanese,6.29,1,5,22.95,0
Robert Sophia Rodriguez,41,16,8.74,8.05,9.9,39.87,8.57,6.72,5.05,Bachelor's,Italy,Mexican,0.93,2,2,12.65,1
Robert Emma Martinez,30,1,6.45,6.51,7.83,19.31,5.52,1.0,3.75,High School,USA,Japanese,7.58,3,5,20.38,0
John Christopher Brown,34,6,7.71,6.25,7.53,22.94,5.75,1.0,5.22,High School,China,Japanese,5.41,4,6,24.08,0
Michael Olivia Smith,35,10,7.6,6.81,7.9,19.53,8.6,5.36,6.04,High School,China,Italian,9.57,3,6,17.37,0
John Edward Smith,25,5,4.33,4.23,6.86,0.0,4.78,1.0,0.49,Associate's,UK,Indian,6.37,1,4,25.6,0
Barbara Grace Martinez,33,10,3.9,6.29,5.0,16.72,5.2,4.41,7.42,High School,China,French,1.52,3,5,24.6,0
Elizabeth Christopher Williams,61,20,6.19,8.93,7.85,13.71,7.94,6.5,6.68,Associate's,Germany,Mexican,4.78,4,6,20.72,1
Michael Grace Davis,47,15,9.04,6.76,8.66,16.92,6.71,6.08,2.01,Bachelor's,China,Japanese,0.58,5,2,18.64,1
James Emma Williams,41,6,6.15,8.37,8.09,19.41,7.53,6.45,4.88,Associate's,China,Mexican,7.45,6,6,4.58,0
James Sophia Smith,37,7,6.93,6.62,7.84,16.91,5.44,7.78,6.17,Associate's,UK,Italian,5.02,1,5,16.76,1
John Emma Miller,46,18,2.83,5.55,6.43,5.64,5.58,2.68,4.76,Bachelor's,Italy,French,3.7,2,4,25.5,0
Patricia Benjamin Williams,39,12,7.55,7.61,8.07,30.66,6.8,2.52,5.13,Bachelor's,France,Indian,9.69,2,2,18.63,0
Patricia Benjamin Brown,40,4,2.44,5.9,6.68,31.75,6.94,2.2,7.82,High School,UK,Indian,9.41,2,9,22.26,0
Linda Edward Martinez,41,14,7.0,6.42,4.52,42.07,9.09,7.62,8.54,Associate's,USA,Japanese,9.53,7,4,17.68,1
Elizabeth Daniel Miller,33,12,3.2,4.64,5.81,12.5,6.93,4.3,5.06,Bachelor's,Italy,French,2.21,4,7,12.87,0
Michael Christopher Miller,35,8,2.93,7.06,7.46,3.37,6.24,3.04,5.35,High School,Italy,Indian,7.29,2,14,23.74,0
Barbara Daniel Williams,58,25,6.61,8.71,7.81,26.9,6.76,4.99,7.35,High School,UK,French,9.45,3,7,13.86,1
Elizabeth Edward Martinez,37,3,2.92,5.38,5.99,6.68,5.38,5.07,2.03,High School,France,Mexican,5.71,2,5,18.69,0
Linda Olivia Garcia,23,6,8.02,6.92,7.37,15.81,7.35,4.25,3.44,Culinary School,India,Italian,2.14,3,6,21.82,0
Patricia Alexander Miller,22,5,3.55,7.61,7.76,29.16,6.85,3.95,4.17,High School,France,French,8.18,2,6,16.61,0
Barbara Sophie Rodriguez,45,15,6.55,8.36,9.36,21.24,6.56,8.88,4.24,High School,India,French,8.8,1,2,27.85,1
Barbara Sophia Johnson,18,10,6.31,7.37,3.44,18.64,7.5,6.54,9.23,Associate's,Japan,Indian,7.03,1,2,29.86,0
Elizabeth Olivia Brown,56,18,6.3,9.9,8.72,29.42,7.1,6.4,5.53,Bachelor's,France,Japanese,2.94,5,9,15.95,1
Elizabeth Edward Williams,32,7,6.9,6.55,6.24,22.69,6.19,4.28,1.69,High School,France,Japanese,1.91,3,7,16.15,0
John Daniel Davis,53,16,1.98,7.22,7.33,16.24,5.37,1.0,4.74,Bachelor's,Japan,Mexican,6.24,6,3,17.81,0
Linda Emma Martinez,41,10,8.5,7.68,5.31,16.18,6.52,1.79,4.45,Associate's,Brazil,Indian,4.83,1,7,25.77,0
Barbara Sophia Martinez,43,12,4.68,6.97,9.57,22.32,6.18,4.42,7.82,Associate's,India,Indian,6.69,3,4,22.43,0
Mary Christopher Johnson,30,8,7.62,8.67,6.75,22.26,7.11,9.04,7.82,Bachelor's,UK,Italian,1.12,4,3,23.75,0
John Daniel Smith,38,20,7.17,6.74,9.61,37.79,6.37,3.82,4.79,High School,India,Japanese,1.36,4,3,26.58,1
Patricia Daniel Jones,21,11,8.32,8.54,8.03,11.98,6.22,1.0,2.93,Culinary School,UK,Indian,3.63,2,2,15.47,0
Robert Benjamin Davis,39,16,7.95,6.83,9.03,34.77,7.27,7.39,6.45,Bachelor's,India,Mexican,2.59,1,3,22.51,0
John Daniel Smith,23,6,5.07,6.52,3.91,13.7,6.37,4.94,4.59,Culinary School,Japan,Italian,6.19,3,0,20.26,0
John Alexander Brown,19,2,6.59,7.19,8.96,22.34,7.47,2.92,4.58,Bachelor's,Germany,Japanese,3.68,3,10,22.15,1
John Edward Johnson,41,12,5.47,4.37,9.0,21.27,6.34,7.34,4.91,Bachelor's,Japan,Japanese,6.84,4,7,25.75,0
Robert Sophia Williams,47,15,4.57,6.44,5.1,25.15,6.54,6.39,7.65,High School,Germany,Japanese,7.69,2,4,19.24,1
John Christopher Johnson,43,12,4.88,4.09,6.64,9.25,5.58,1.0,1.55,High School,France,Italian,1.87,6,8,16.52,0
Robert Benjamin Johnson,27,0,4.52,8.79,10.0,48.77,7.67,4.41,7.04,High School,Japan,Mexican,9.2,4,4,14.74,0
Robert Benjamin Davis,56,16,3.94,6.13,8.73,14.8,5.02,1.07,4.6,High School,India,Mexican,7.87,5,6,28.77,0
Mary Daniel Davis,50,12,6.48,7.69,7.16,25.45,7.22,5.06,3.16,Bachelor's,Japan,Indian,6.27,3,5,19.79,0
Michael Grace Rodriguez,26,10,4.01,7.49,7.17,21.66,6.39,4.4,4.79,High School,Italy,Indian,9.09,1,3,13.16,0
Elizabeth Emma Rodriguez,26,12,5.41,5.02,8.93,16.62,5.31,2.83,2.77,High School,China,Japanese,2.66,1,4,26.91,0
John Edward Williams,18,0,5.11,5.68,9.09,13.8,5.03,3.1,1.59,Bachelor's,Brazil,French,4.22,3,3,11.45,0
John Olivia Garcia,59,18,2.9,8.97,9.36,19.43,6.47,7.29,2.59,Culinary School,Germany,Indian,0.86,3,3,12.25,1
James Grace Martinez,28,16,3.47,8.0,8.78,38.75,7.87,4.55,7.24,Bachelor's,India,Mexican,4.56,6,2,18.42,1
Barbara Daniel Davis,31,11,5.83,7.21,10.0,11.73,6.11,9.54,5.71,Bachelor's,France,Japanese,5.06,1,2,17.27,0
Barbara Emma Miller,30,12,6.3,7.64,10.0,9.47,6.41,1.49,4.6,Associate's,Brazil,Mexican,6.16,3,7,21.56,0
Linda Alexander Jones,37,10,5.67,5.69,5.66,13.85,4.86,2.58,2.74,Bachelor's,USA,Japanese,0.64,6,3,10.37,0
Elizabeth Alexander Johnson,38,12,4.33,5.9,5.91,20.56,6.94,2.07,6.0,Associate's,India,Italian,0.32,5,6,21.63,0
Robert Grace Brown,33,2,2.96,6.85,2.53,18.56,4.85,3.91,3.35,Culinary School,Mexico,Indian,4.2,2,5,26.39,0
John Edward Martinez,38,10,8.03,6.61,4.48,13.55,6.62,3.18,4.11,High School,France,Italian,1.89,4,3,15.09,0
Robert Grace Martinez,28,11,6.63,6.29,7.9,41.73,7.36,10.0,7.08,Bachelor's,Japan,Indian,7.59,2,6,18.11,1
Linda Emma Jones,47,13,5.74,4.82,6.93,16.47,5.76,5.93,5.89,Associate's,India,Mexican,6.69,2,5,15.99,0
John Olivia Jones,37,16,3.69,6.65,6.49,7.58,6.45,1.0,0.79,Associate's,Japan,Mexican,3.26,1,5,21.6,0
Elizabeth Edward Brown,34,14,8.67,8.43,9.42,18.13,7.76,2.33,6.12,Bachelor's,Germany,French,0.46,3,7,14.62,1
Patricia Grace Williams,21,4,6.49,6.73,7.29,6.71,6.2,4.58,2.65,Bachelor's,France,Mexican,1.82,2,5,14.0,0
Michael Emma Miller,49,12,5.62,7.57,7.64,30.12,6.29,8.04,2.27,Bachelor's,China,Japanese,6.92,6,6,19.24,1
Michael Edward Williams,23,1,3.9,6.45,7.7,5.79,6.36,6.46,2.05,High School,Italy,French,9.9,5,9,21.69,0
Linda Grace Williams,28,5,3.57,5.7,5.96,24.43,6.42,10.0,4.19,High School,USA,Japanese,3.26,3,7,20.75,0
Linda Alexander Davis,32,3,6.29,9.39,10.0,29.51,6.35,8.28,3.9,High School,Germany,French,8.02,4,6,17.8,1
Patricia Christopher Jones,27,5,4.07,4.69,5.64,3.29,4.44,1.0,0.81,High School,Brazil,Japanese,8.67,5,4,23.34,0
Linda Alexander Davis,31,11,4.12,6.16,9.92,21.34,6.24,6.89,6.5,High School,Italy,French,0.48,4,6,21.15,0
Robert Benjamin Davis,44,15,8.22,8.64,5.68,28.08,7.71,3.93,5.02,Bachelor's,India,Indian,9.16,4,2,14.15,0
Elizabeth Benjamin Williams,29,3,4.86,8.05,5.72,12.39,7.22,1.93,5.34,Associate's,Italy,Indian,4.66,1,6,6.62,0
Barbara Sophia Davis,35,8,4.51,6.85,8.13,11.72,7.33,1.0,5.15,Bachelor's,France,French,9.64,4,7,22.61,0
John Sophie Garcia,32,12,3.89,8.99,5.38,8.24,5.7,1.0,4.7,Associate's,USA,Italian,5.39,2,10,18.72,0
James Edward Johnson,56,15,7.98,6.83,6.37,3.22,6.04,1.62,7.34,Associate's,Italy,French,2.35,5,5,14.45,0
James Christopher Miller,42,11,3.11,4.53,8.99,16.81,7.05,1.0,7.46,High School,Germany,Italian,9.75,2,4,28.13,0
Barbara Christopher Davis,26,9,8.02,6.62,8.86,30.23,7.19,5.83,3.52,Bachelor's,Mexico,Japanese,2.43,5,7,28.07,1
John Daniel Davis,52,17,5.5,5.79,6.58,31.32,6.85,6.18,3.99,Bachelor's,Germany,French,8.82,6,4,26.37,1
Robert Christopher Miller,44,14,5.09,4.83,3.64,1.33,3.61,9.18,4.8,High School,Japan,Italian,1.73,3,5,21.13,0
Mary Benjamin Rodriguez,41,17,4.94,7.84,6.47,14.77,6.79,5.63,3.31,High School,Italy,French,6.75,3,3,4.18,0
Michael Emma Smith,38,15,5.5,5.53,6.8,18.24,5.03,3.18,6.02,High School,USA,Indian,4.11,2,4,25.88,0
Michael Christopher Garcia,39,9,3.51,7.5,9.01,23.48,6.04,1.17,5.58,Bachelor's,Japan,Indian,9.72,5,3,15.4,0
Mary Olivia Martinez,22,12,5.03,6.54,7.32,12.2,4.58,5.93,4.77,Bachelor's,India,French,1.85,2,1,17.2,0
Linda Grace Davis,60,25,5.39,5.0,9.27,23.69,5.21,1.51,8.35,Associate's,Mexico,French,4.09,1,9,24.5,0
James Grace Jones,26,9,9.04,9.51,10.0,41.45,7.12,7.84,4.0,High School,Japan,Mexican,6.4,4,9,30.16,1
Linda Christopher Johnson,34,7,7.15,9.44,10.0,16.77,7.2,5.24,7.03,High School,Germany,Indian,9.78,4,7,27.71,1
John Sophia Brown,37,15,7.49,8.38,10.0,16.16,6.64,10.0,4.57,High School,Mexico,Japanese,3.04,5,6,20.86,0
Barbara Alexander Garcia,34,12,4.36,4.68,8.41,0.0,4.87,4.74,3.36,High School,UK,French,3.97,3,5,23.69,0
Michael Edward Williams,44,14,7.09,7.77,10.0,24.19,7.71,5.17,4.45,High School,Mexico,Mexican,4.62,1,4,14.47,1
Elizabeth Benjamin Martinez,36,6,3.84,6.41,3.2,16.22,5.6,7.74,5.06,High School,Germany,French,2.53,1,3,11.89,0
Patricia Alexander Miller,31,2,2.97,4.86,7.81,10.93,5.03,1.79,1.5,Associate's,USA,Indian,8.17,7,4,25.4,0
Elizabeth Benjamin Jones,25,9,6.71,6.63,5.25,30.01,6.59,5.34,3.33,High School,Japan,Italian,0.92,1,4,21.61,0
Michael Christopher Garcia,64,18,7.97,7.49,7.28,21.94,6.82,8.35,7.8,Associate's,Japan,Italian,7.05,1,5,12.76,1
Patricia Alexander Miller,43,14,7.78,10.0,5.9,18.59,6.87,8.35,4.7,Associate's,Brazil,Indian,5.34,4,6,19.76,1
Mary Daniel Smith,48,18,8.34,7.47,10.0,25.41,6.93,2.63,5.65,Associate's,Brazil,Japanese,2.42,2,2,23.08,0
William Sophia Brown,28,6,3.18,5.35,7.25,14.0,7.23,6.63,6.91,Associate's,Japan,Mexican,4.93,6,8,24.53,0
William Benjamin Johnson,46,19,6.18,5.82,10.0,21.9,6.0,1.09,6.41,High School,Italy,French,8.3,5,6,23.14,0
Robert Benjamin Garcia,31,5,7.6,7.58,10.0,22.57,7.86,4.15,3.7,Bachelor's,China,French,4.45,1,9,18.18,1
Patricia Sophie Martinez,18,0,3.67,5.93,8.55,14.31,6.05,5.79,2.21,Culinary School,Italy,French,1.22,2,3,15.76,1
Robert Emma Martinez,46,15,7.27,6.32,5.53,15.13,6.84,7.4,3.92,High School,Mexico,Mexican,0.41,1,7,20.59,1
Elizabeth Sophia Garcia,27,6,7.39,7.47,10.0,6.47,6.2,7.66,5.84,High School,USA,Mexican,7.78,6,6,24.01,0
Michael Daniel Brown,30,7,4.51,5.89,6.94,7.54,6.39,1.8,4.23,Bachelor's,France,Indian,3.3,3,4,24.53,0
Linda Sophie Johnson,28,7,5.58,6.47,6.11,25.16,7.3,4.01,5.44,Culinary School,USA,Mexican,9.31,2,2,27.9,0
Barbara Alexander Jones,38,10,2.51,6.29,5.19,26.2,6.36,5.68,7.54,High School,Italy,French,6.17,7,6,20.18,0
John Emma Davis,33,3,5.14,8.01,8.03,7.63,7.81,3.52,1.49,High School,Japan,French,4.36,1,3,14.45,0
James Sophia Brown,31,11,2.65,6.63,5.25,17.81,7.47,2.83,9.14,Bachelor's,Mexico,Mexican,5.64,2,4,25.43,0
Patricia Emma Smith,32,9,6.99,9.18,10.0,26.15,6.63,4.3,3.38,High School,Italy,Mexican,4.57,6,5,20.41,0
Linda Sophia Rodriguez,31,2,4.47,6.18,5.93,24.24,6.54,8.06,3.26,Culinary School,Mexico,Indian,9.06,2,4,13.59,0
James Benjamin Jones,33,11,5.64,7.81,8.28,17.11,6.71,6.07,5.39,High School,Japan,Italian,4.58,2,6,23.12,0
Elizabeth Grace Williams,30,12,3.6,7.05,7.84,21.59,6.37,6.51,6.41,Bachelor's,France,Mexican,1.04,1,10,27.06,0
Mary Sophie Davis,28,5,6.91,7.48,6.5,18.8,6.82,6.14,2.38,High School,France,Italian,5.97,2,3,21.92,0
William Olivia Martinez,29,6,7.27,7.22,8.34,24.83,6.62,1.0,5.07,High School,France,Japanese,6.23,3,5,27.12,0
Elizabeth Alexander Rodriguez,22,7,6.98,8.87,10.0,28.17,7.92,9.24,5.6,Culinary School,Brazil,Italian,7.65,5,2,17.58,1
Robert Grace Rodriguez,34,10,4.61,6.34,5.34,27.56,6.24,6.66,1.39,High School,India,Mexican,9.33,2,7,16.36,0
Mary Alexander Williams,30,8,2.21,5.13,5.25,13.38,6.66,5.34,8.81,High School,India,French,4.43,4,8,24.27,0
Linda Benjamin Garcia,28,12,4.75,6.13,9.14,11.47,7.32,1.0,7.09,Bachelor's,Japan,French,3.52,2,4,18.24,0
John Sophia Johnson,32,13,6.55,8.12,9.13,16.79,5.28,4.98,3.82,High School,Germany,Mexican,4.91,4,4,26.03,1
Mary Sophie Williams,40,15,9.89,6.51,7.83,12.8,6.84,5.47,5.27,High School,India,Indian,9.0,2,6,20.85,0
Barbara Alexander Garcia,35,15,7.63,8.05,8.78,26.78,5.38,5.18,5.26,High School,Germany,Mexican,9.8,5,5,26.09,0
Linda Christopher Martinez,43,16,8.51,6.9,8.99,15.04,5.91,9.72,4.94,Associate's,Japan,Mexican,9.71,6,5,23.16,0
Barbara Alexander Jones,40,8,2.34,7.01,3.39,15.68,6.54,3.91,5.47,Bachelor's,France,Indian,2.3,1,7,15.5,0
Patricia Olivia Martinez,46,18,5.72,5.32,4.94,27.48,6.07,7.92,5.87,Bachelor's,Germany,Indian,4.97,3,8,10.04,0
Mary Sophia Miller,30,7,2.79,8.05,9.27,12.72,7.62,6.07,6.87,Associate's,Italy,Japanese,2.59,4,4,23.91,0
Mary Olivia Jones,27,0,5.51,7.16,8.0,9.61,4.33,4.66,5.24,High School,France,Japanese,3.68,3,8,22.83,0
Mary Alexander Rodriguez,33,8,6.7,9.16,10.0,31.77,9.74,4.18,9.42,High School,UK,Japanese,0.32,5,4,14.91,1
Mary Alexander Miller,23,9,6.89,7.94,10.0,21.07,7.1,3.97,2.05,Bachelor's,Brazil,Indian,1.61,6,4,23.99,0
Linda Olivia Martinez,39,6,1.61,3.02,2.14,11.77,6.7,2.37,6.25,Bachelor's,UK,Italian,3.97,5,2,26.95,0
John Benjamin Garcia,34,7,4.46,5.34,5.51,1.99,7.09,7.72,1.79,Culinary School,India,Mexican,3.65,4,7,16.46,0
